DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-08-17,0.0,81.0,30.0,51.0,171.0,0.0
2010-08-18,0.0,75.0,36.0,52.0,177.0,0.0
2010-08-19,0.0,85.0,21.0,55.0,172.0,0.0
2010-08-20,0.0,85.0,39.0,64.0,176.0,0.0
2010-08-21,0.0,83.0,33.0,67.0,173.0,0.0
2010-08-22,0.0,93.0,27.0,63.0,182.0,0.0
2010-08-23,0.0,81.0,31.0,64.0,194.0,0.0
2010-08-24,0.0,85.0,28.0,56.0,191.0,0.0
2010-08-25,0.0,92.0,36.0,70.0,158.0,0.0
2010-08-26,0.0,99.0,35.0,52.0,177.0,0.0
2010-08-27,0.0,84.0,30.0,71.0,166.0,0.0
2010-08-28,0.0,98.0,31.0,59.0,158.0,0.0
2010-08-29,0.0,75.0,24.0,48.0,169.0,0.0
2010-08-30,0.0,81.0,33.0,46.0,152.0,0.0
2010-08-31,0.0,94.0,27.0,57.0,171.0,0.0
2010-09-01,0.0,78.0,31.0,49.0,172.0,0.0
2010-09-02,0.0,94.0,41.0,54.0,167.0,0.0
2010-09-03,0.0,100.0,25.0,60.0,162.0,0.0
2010-09-04,0.0,86.0,20.0,52.0,138.0,0.0
2010-09-05,0.0,91.0,28.0,48.0,155.0,0.0
2010-09-06,0.0,67.0,34.0,49.0,155.0,0.0
2010-09-07,0.0,89.0,28.0,51.0,152.0,0.0
2010-09-08,0.0,87.0,31.0,55.0,135.0,0.0
2010-09-09,0.0,76.0,31.0,44.0,150.0,0.0
2010-09-10,0.0,90.0,34.0,57.0,155.0,0.0
2010-09-11,0.0,84.0,30.0,59.0,148.0,0.0
2010-09-12,0.0,98.0,24.0,43.0,169.0,0.0
2010-09-13,0.0,83.0,33.0,43.0,161.0,0.0
2010-09-14,0.0,75.0,32.0,41.0,161.0,0.0
2010-09-15,0.0,99.0,20.0,49.0,159.0,0.0
2010-09-16,0.0,80.0,28.0,42.0,167.0,0.0
2010-09-17,0.0,88.0,25.0,60.0,157.0,0.0
2010-09-18,0.0,83.0,27.0,57.0,150.0,0.0
2010-09-19,0.0,80.0,24.0,44.0,133.0,0.0
2010-09-20,0.0,72.0,30.0,53.0,168.0,0.0
2010-09-21,0.0,77.0,31.0,60.0,179.0,0.0
2010-09-22,0.0,84.0,26.0,58.0,154.0,0.0
2010-09-23,0.0,78.0,35.0,53.0,142.0,0.0
2010-09-24,0.0,77.0,41.0,42.0,167.0,0.0
2010-09-25,0.0,82.0,27.0,50.0,165.0,0.0
2010-09-26,0.0,66.0,33.0,41.0,134.0,0.0
2010-09-27,0.0,73.0,28.0,54.0,162.0,0.0
2010-09-28,0.0,66.0,34.0,32.0,149.0,0.0
2010-09-29,0.0,77.0,37.0,56.0,137.0,0.0
2010-09-30,0.0,78.0,23.0,55.0,157.0,0.0
2010-10-01,0.0,76.0,26.0,52.0,146.0,0.0
2010-10-02,0.0,70.0,20.0,56.0,151.0,0.0
2010-10-03,0.0,83.0,22.0,60.0,138.0,0.0
