DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2011-02-18,0.0,80.0,55.0,74.0,304.0,0.0
2011-02-19,0.0,74.0,55.0,74.0,288.0,0.0
2011-02-20,1.0,70.0,49.0,91.0,290.0,0.0
2011-02-21,0.0,63.0,61.0,69.0,304.0,0.0
2011-02-22,1.0,79.0,42.0,60.0,304.0,0.0
2011-02-23,0.0,73.0,57.0,90.0,318.0,0.0
2011-02-24,0.0,70.0,67.0,66.0,289.0,0.0
2011-02-25,0.0,73.0,61.0,61.0,316.0,0.0
2011-02-26,0.0,68.0,53.0,63.0,300.0,0.0
2011-02-27,0.0,64.0,54.0,68.0,295.0,0.0
2011-02-28,0.0,77.0,46.0,54.0,311.0,0.0
2011-03-01,0.0,71.0,55.0,65.0,315.0,0.0
2011-03-02,0.0,58.0,54.0,87.0,311.0,0.0
2011-03-03,0.0,71.0,48.0,82.0,307.0,0.0
2011-03-04,0.0,81.0,78.0,69.0,299.0,0.0
2011-03-05,0.0,73.0,62.0,78.0,310.0,0.0
2011-03-06,0.0,81.0,47.0,76.0,302.0,0.0
2011-03-07,0.0,80.0,56.0,72.0,335.0,0.0
2011-03-08,0.0,77.0,64.0,67.0,277.0,0.0
2011-03-09,0.0,80.0,56.0,66.0,315.0,0.0
2011-03-10,0.0,63.0,59.0,64.0,311.0,0.0
2011-03-11,0.0,67.0,60.0,64.0,295.0,0.0
2011-03-12,0.0,71.0,47.0,87.0,306.0,0.0
2011-03-13,0.0,69.0,52.0,75.0,296.0,0.0
2011-03-14,0.0,73.0,60.0,58.0,314.0,0.0
2011-03-15,1.0,70.0,55.0,64.0,336.0,0.0
2011-03-16,0.0,74.0,49.0,83.0,300.0,0.0
2011-03-17,0.0,70.0,57.0,71.0,298.0,0.0
