DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-08-29,65.0,17.0,19.0,17.0,0.0,0.0
2010-08-30,70.0,13.0,8.0,15.0,0.0,0.0
2010-08-31,71.0,6.0,10.0,16.0,0.0,0.0
2010-09-01,68.0,11.0,18.0,11.0,0.0,0.0
2010-09-02,64.0,10.0,14.0,18.0,0.0,0.0
2010-09-03,68.0,13.0,8.0,13.0,0.0,0.0
2010-09-04,60.0,13.0,15.0,19.0,0.0,0.0
2010-09-05,82.0,14.0,16.0,19.0,0.0,0.0
2010-09-06,78.0,8.0,9.0,18.0,0.0,0.0
2010-09-07,68.0,12.0,12.0,12.0,0.0,0.0
2010-09-08,73.0,14.0,7.0,19.0,0.0,0.0
2010-09-09,57.0,14.0,9.0,16.0,0.0,0.0
2010-09-10,62.0,10.0,15.0,17.0,0.0,0.0
2010-09-11,76.0,14.0,8.0,15.0,0.0,0.0
2010-09-12,84.0,20.0,3.0,20.0,0.0,0.0
2010-09-13,68.0,14.0,8.0,10.0,0.0,0.0
2010-09-14,65.0,14.0,8.0,13.0,0.0,0.0
2010-09-15,58.0,8.0,13.0,21.0,0.0,0.0
2010-09-16,81.0,17.0,15.0,16.0,0.0,0.0
2010-09-17,77.0,15.0,12.0,18.0,0.0,0.0
2010-09-18,74.0,12.0,2.0,12.0,0.0,0.0
2010-09-19,52.0,11.0,7.0,16.0,0.0,0.0
2010-09-20,62.0,10.0,9.0,12.0,0.0,0.0
2010-09-21,67.0,15.0,8.0,26.0,0.0,0.0
2010-09-22,81.0,13.0,13.0,18.0,0.0,0.0
2010-09-23,66.0,15.0,3.0,18.0,0.0,0.0
2010-09-24,77.0,16.0,9.0,19.0,0.0,0.0
2010-09-25,71.0,14.0,15.0,10.0,0.0,0.0
2010-09-26,76.0,12.0,19.0,13.0,0.0,0.0
2010-09-27,63.0,10.0,13.0,19.0,0.0,0.0
2010-09-28,76.0,20.0,10.0,21.0,0.0,0.0
2010-09-29,60.0,12.0,5.0,15.0,0.0,0.0
2010-09-30,68.0,15.0,14.0,18.0,0.0,0.0
2010-10-01,80.0,14.0,10.0,18.0,0.0,0.0
2010-10-02,61.0,15.0,16.0,11.0,0.0,0.0
2010-10-03,91.0,16.0,18.0,12.0,0.0,0.0
2010-10-04,75.0,15.0,14.0,23.0,0.0,0.0
2010-10-05,58.0,12.0,14.0,21.0,0.0,0.0
2010-10-06,80.0,17.0,10.0,16.0,0.0,0.0
2010-10-07,49.0,11.0,9.0,16.0,0.0,0.0
2010-10-08,56.0,15.0,12.0,22.0,0.0,0.0
2010-10-09,66.0,13.0,22.0,18.0,0.0,0.0
2010-10-10,55.0,16.0,14.0,22.0,0.0,0.0
2010-10-11,71.0,8.0,14.0,19.0,0.0,0.0
2010-10-12,60.0,17.0,11.0,19.0,0.0,0.0
2010-10-13,76.0,8.0,10.0,14.0,0.0,0.0
2010-10-14,72.0,12.0,16.0,27.0,0.0,0.0
2010-10-15,54.0,12.0,9.0,19.0,0.0,0.0
2010-10-16,57.0,15.0,11.0,14.0,0.0,0.0
2010-10-17,59.0,14.0,8.0,17.0,0.0,0.0
2010-10-18,66.0,14.0,14.0,27.0,0.0,0.0
2010-10-19,76.0,11.0,7.0,24.0,0.0,0.0
2010-10-20,77.0,21.0,10.0,18.0,0.0,0.0
2010-10-21,70.0,12.0,5.0,17.0,0.0,0.0
2010-10-22,68.0,16.0,8.0,22.0,0.0,0.0
2010-10-23,65.0,11.0,14.0,13.0,0.0,0.0
2010-10-24,68.0,11.0,7.0,18.0,0.0,0.0
2010-10-25,81.0,12.0,8.0,16.0,0.0,0.0
2010-10-26,81.0,18.0,9.0,14.0,0.0,0.0
2010-10-27,79.0,6.0,12.0,19.0,0.0,0.0
2010-10-28,74.0,12.0,10.0,19.0,0.0,0.0
2010-10-29,51.0,7.0,11.0,21.0,0.0,0.0
2010-10-30,68.0,16.0,9.0,17.0,0.0,0.0
2010-10-31,78.0,8.0,8.0,9.0,0.0,0.0
2010-11-01,50.0,14.0,8.0,17.0,0.0,0.0
2010-11-02,64.0,16.0,11.0,16.0,0.0,0.0
2010-11-03,58.0,12.0,12.0,18.0,0.0,0.0
2010-11-04,66.0,9.0,10.0,24.0,0.0,0.0
2010-11-05,65.0,13.0,9.0,13.0,0.0,0.0
2010-11-06,62.0,14.0,12.0,10.0,0.0,0.0
2010-11-07,65.0,7.0,12.0,17.0,0.0,0.0
2010-11-08,90.0,10.0,12.0,18.0,0.0,0.0
2010-11-09,56.0,10.0,10.0,21.0,0.0,0.0
2010-11-10,63.0,11.0,14.0,11.0,0.0,0.0
2010-11-11,79.0,11.0,9.0,15.0,0.0,0.0
2010-11-12,54.0,16.0,15.0,16.0,0.0,0.0
2010-11-13,49.0,16.0,12.0,18.0,0.0,0.0
2010-11-14,75.0,13.0,7.0,20.0,0.0,0.0
2010-11-15,67.0,11.0,13.0,18.0,0.0,0.0
2010-11-16,68.0,9.0,13.0,17.0,0.0,0.0
2010-11-17,83.0,10.0,9.0,20.0,0.0,0.0
2010-11-18,61.0,9.0,14.0,26.0,0.0,0.0
2010-11-19,73.0,25.0,13.0,19.0,0.0,0.0
2010-11-20,66.0,16.0,12.0,16.0,0.0,0.0
2010-11-21,77.0,17.0,12.0,19.0,0.0,0.0
2010-11-22,58.0,16.0,6.0,15.0,0.0,0.0
2010-11-23,66.0,6.0,7.0,25.0,0.0,0.0
2010-11-24,57.0,13.0,10.0,14.0,0.0,0.0
2010-11-25,49.0,9.0,9.0,14.0,0.0,0.0
2010-11-26,56.0,14.0,12.0,17.0,0.0,0.0
2010-11-27,70.0,14.0,8.0,14.0,0.0,0.0
2010-11-28,82.0,15.0,6.0,16.0,0.0,0.0
2010-11-29,59.0,8.0,11.0,9.0,0.0,0.0
2010-11-30,78.0,14.0,8.0,21.0,0.0,0.0
2010-12-01,79.0,16.0,6.0,21.0,0.0,0.0
2010-12-02,62.0,16.0,9.0,11.0,0.0,0.0
2010-12-03,66.0,14.0,13.0,24.0,0.0,0.0
2010-12-04,61.0,12.0,9.0,11.0,0.0,0.0
2010-12-05,71.0,17.0,11.0,17.0,0.0,0.0
2010-12-06,68.0,13.0,6.0,15.0,0.0,0.0
2010-12-07,86.0,6.0,12.0,20.0,0.0,0.0
2010-12-08,62.0,14.0,9.0,15.0,0.0,0.0
2010-12-09,76.0,8.0,11.0,20.0,0.0,0.0
2010-12-10,73.0,22.0,9.0,16.0,0.0,0.0
2010-12-11,63.0,15.0,15.0,16.0,0.0,0.0
2010-12-12,67.0,17.0,18.0,13.0,0.0,0.0
2010-12-13,68.0,5.0,11.0,18.0,0.0,0.0
2010-12-14,62.0,11.0,8.0,22.0,0.0,0.0
2010-12-15,64.0,12.0,6.0,15.0,0.0,0.0
2010-12-16,68.0,10.0,9.0,15.0,0.0,0.0
2010-12-17,59.0,13.0,8.0,15.0,0.0,0.0
2010-12-18,86.0,12.0,8.0,21.0,0.0,0.0
2010-12-19,63.0,10.0,13.0,14.0,0.0,0.0
