DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2011-02-04,64.0,11.0,8.0,20.0,0.0,0.0
2011-02-05,58.0,5.0,13.0,13.0,0.0,0.0
2011-02-06,56.0,8.0,16.0,11.0,0.0,0.0
2011-02-07,59.0,9.0,20.0,24.0,0.0,0.0
2011-02-08,61.0,15.0,21.0,24.0,0.0,0.0
2011-02-09,60.0,8.0,16.0,15.0,0.0,0.0
2011-02-10,57.0,7.0,17.0,10.0,0.0,0.0
2011-02-11,61.0,5.0,15.0,25.0,0.0,0.0
2011-02-12,68.0,16.0,12.0,15.0,0.0,0.0
2011-02-13,65.0,6.0,8.0,11.0,0.0,0.0
2011-02-14,51.0,7.0,15.0,21.0,0.0,0.0
2011-02-15,55.0,10.0,15.0,22.0,0.0,0.0
2011-02-16,58.0,8.0,14.0,30.0,0.0,0.0
2011-02-17,57.0,12.0,11.0,13.0,0.0,0.0
2011-02-18,60.0,7.0,13.0,18.0,0.0,0.0
2011-02-19,62.0,6.0,13.0,18.0,0.0,0.0
2011-02-20,67.0,10.0,10.0,21.0,0.0,0.0
2011-02-21,59.0,10.0,12.0,12.0,0.0,0.0
2011-02-22,56.0,7.0,17.0,11.0,0.0,0.0
2011-02-23,60.0,7.0,16.0,20.0,0.0,0.0
2011-02-24,60.0,8.0,16.0,13.0,0.0,0.0
2011-02-25,59.0,12.0,11.0,16.0,0.0,0.0
2011-02-26,56.0,6.0,14.0,17.0,0.0,0.0
2011-02-27,56.0,5.0,12.0,25.0,0.0,0.0
2011-02-28,62.0,6.0,13.0,10.0,0.0,0.0
2011-03-01,52.0,10.0,11.0,16.0,0.0,0.0
2011-03-02,47.0,11.0,4.0,20.0,0.0,0.0
2011-03-03,60.0,3.0,11.0,21.0,0.0,0.0
2011-03-04,58.0,15.0,16.0,19.0,0.0,0.0
2011-03-05,55.0,12.0,12.0,22.0,0.0,0.0
2011-03-06,48.0,9.0,23.0,21.0,0.0,0.0
2011-03-07,67.0,11.0,14.0,19.0,0.0,0.0
2011-03-08,46.0,13.0,13.0,15.0,0.0,0.0
2011-03-09,57.0,14.0,12.0,22.0,0.0,0.0
2011-03-10,60.0,17.0,12.0,18.0,0.0,0.0
2011-03-11,53.0,10.0,15.0,15.0,0.0,0.0
2011-03-12,53.0,10.0,21.0,25.0,0.0,0.0
2011-03-13,60.0,8.0,15.0,20.0,0.0,0.0
2011-03-14,63.0,12.0,19.0,18.0,0.0,0.0
2011-03-15,64.0,8.0,14.0,15.0,0.0,0.0
2011-03-16,54.0,7.0,11.0,20.0,0.0,0.0
2011-03-17,58.0,12.0,16.0,18.0,0.0,0.0
