DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-11-25,36.0,6.0,8.0,4.0,0.0,0.0
2010-11-26,31.0,2.0,5.0,6.0,0.0,0.0
2010-11-27,33.0,6.0,12.0,6.0,0.0,0.0
2010-11-28,40.0,8.0,8.0,3.0,0.0,0.0
2010-11-29,28.0,12.0,8.0,6.0,0.0,0.0
2010-11-30,37.0,5.0,13.0,6.0,0.0,0.0
2010-12-01,35.0,4.0,10.0,7.0,0.0,0.0
2010-12-02,30.0,9.0,9.0,1.0,0.0,0.0
2010-12-03,31.0,4.0,8.0,5.0,0.0,0.0
2010-12-04,44.0,3.0,2.0,5.0,0.0,0.0
2010-12-05,34.0,6.0,10.0,10.0,0.0,0.0
2010-12-06,36.0,7.0,11.0,7.0,0.0,0.0
2010-12-07,31.0,10.0,10.0,9.0,0.0,0.0
2010-12-08,38.0,10.0,10.0,5.0,0.0,0.0
2010-12-09,38.0,10.0,9.0,5.0,0.0,0.0
2010-12-10,45.0,6.0,7.0,9.0,0.0,0.0
2010-12-11,30.0,10.0,3.0,4.0,0.0,0.0
2010-12-12,38.0,9.0,3.0,9.0,0.0,0.0
2010-12-13,32.0,7.0,10.0,9.0,0.0,0.0
2010-12-14,32.0,8.0,13.0,3.0,0.0,0.0
2010-12-15,36.0,5.0,14.0,7.0,0.0,0.0
2010-12-16,35.0,7.0,9.0,6.0,0.0,0.0
2010-12-17,38.0,9.0,11.0,4.0,0.0,0.0
2010-12-18,34.0,8.0,12.0,11.0,0.0,0.0
2010-12-19,38.0,7.0,6.0,7.0,0.0,0.0
2010-12-20,43.0,8.0,14.0,5.0,0.0,0.0
2010-12-21,42.0,6.0,10.0,9.0,1.0,0.0
2010-12-22,45.0,9.0,11.0,6.0,0.0,0.0
2010-12-23,37.0,11.0,9.0,11.0,0.0,0.0
2010-12-24,35.0,7.0,15.0,7.0,0.0,0.0
2010-12-25,38.0,11.0,7.0,3.0,0.0,0.0
2010-12-26,37.0,7.0,10.0,9.0,0.0,0.0
2010-12-27,36.0,9.0,13.0,6.0,0.0,0.0
2010-12-28,37.0,9.0,13.0,8.0,0.0,0.0
2010-12-29,37.0,7.0,8.0,4.0,0.0,0.0
2010-12-30,42.0,9.0,11.0,14.0,0.0,0.0
2010-12-31,37.0,6.0,8.0,8.0,0.0,0.0
2011-01-01,43.0,6.0,14.0,10.0,0.0,0.0
2011-01-02,26.0,10.0,11.0,3.0,0.0,0.0
2011-01-03,33.0,7.0,13.0,10.0,0.0,0.0
2011-01-04,39.0,7.0,12.0,9.0,0.0,0.0
2011-01-05,54.0,5.0,6.0,6.0,0.0,0.0
2011-01-06,40.0,5.0,6.0,7.0,0.0,0.0
2011-01-07,50.0,7.0,11.0,8.0,0.0,0.0
2011-01-08,40.0,7.0,8.0,6.0,0.0,0.0
2011-01-09,52.0,8.0,13.0,12.0,0.0,0.0
2011-01-10,49.0,4.0,14.0,6.0,0.0,0.0
2011-01-11,40.0,8.0,15.0,8.0,0.0,0.0
2011-01-12,33.0,9.0,13.0,6.0,0.0,0.0
2011-01-13,34.0,5.0,9.0,4.0,0.0,0.0
2011-01-14,37.0,4.0,8.0,10.0,0.0,0.0
2011-01-15,45.0,11.0,11.0,3.0,0.0,0.0
2011-01-16,29.0,8.0,9.0,9.0,0.0,0.0
2011-01-17,33.0,9.0,8.0,3.0,0.0,0.0
2011-01-18,33.0,7.0,11.0,6.0,0.0,0.0
2011-01-19,39.0,8.0,9.0,7.0,0.0,0.0
2011-01-20,37.0,7.0,12.0,9.0,0.0,0.0
2011-01-21,30.0,11.0,11.0,15.0,0.0,0.0
2011-01-22,49.0,8.0,9.0,9.0,0.0,0.0
2011-01-23,36.0,8.0,16.0,8.0,0.0,0.0
2011-01-24,43.0,10.0,5.0,7.0,0.0,0.0
2011-01-25,43.0,2.0,9.0,8.0,0.0,0.0
2011-01-26,41.0,11.0,5.0,13.0,0.0,0.0
2011-01-27,44.0,6.0,7.0,8.0,0.0,0.0
2011-01-28,47.0,8.0,9.0,8.0,0.0,0.0
2011-01-29,26.0,5.0,5.0,9.0,0.0,0.0
2011-01-30,35.0,8.0,9.0,7.0,0.0,0.0
2011-01-31,33.0,6.0,5.0,7.0,0.0,0.0
2011-02-01,40.0,4.0,11.0,5.0,0.0,0.0
2011-02-02,35.0,8.0,13.0,12.0,0.0,0.0
2011-02-03,33.0,11.0,7.0,9.0,0.0,0.0
2011-02-04,32.0,5.0,8.0,8.0,0.0,0.0
2011-02-05,48.0,3.0,18.0,7.0,0.0,0.0
2011-02-06,38.0,7.0,13.0,3.0,0.0,0.0
2011-02-07,34.0,10.0,9.0,12.0,0.0,0.0
2011-02-08,34.0,4.0,12.0,9.0,0.0,0.0
2011-02-09,37.0,6.0,10.0,11.0,0.0,0.0
2011-02-10,44.0,6.0,11.0,5.0,0.0,0.0
2011-02-11,38.0,6.0,8.0,3.0,0.0,0.0
2011-02-12,40.0,5.0,5.0,12.0,0.0,0.0
2011-02-13,35.0,8.0,6.0,9.0,0.0,0.0
2011-02-14,30.0,7.0,11.0,8.0,0.0,0.0
2011-02-15,41.0,5.0,14.0,7.0,0.0,0.0
2011-02-16,46.0,7.0,6.0,6.0,0.0,0.0
2011-02-17,34.0,3.0,4.0,11.0,0.0,0.0
2011-02-18,33.0,6.0,4.0,12.0,0.0,0.0
2011-02-19,31.0,6.0,11.0,7.0,0.0,0.0
2011-02-20,44.0,10.0,13.0,16.0,0.0,0.0
2011-02-21,53.0,11.0,11.0,9.0,0.0,0.0
2011-02-22,38.0,7.0,5.0,4.0,0.0,0.0
2011-02-23,47.0,8.0,12.0,8.0,0.0,0.0
2011-02-24,36.0,8.0,10.0,8.0,0.0,0.0
2011-02-25,43.0,11.0,10.0,7.0,0.0,0.0
2011-02-26,35.0,9.0,8.0,10.0,0.0,0.0
2011-02-27,31.0,9.0,15.0,6.0,0.0,0.0
2011-02-28,38.0,7.0,11.0,10.0,0.0,0.0
2011-03-01,39.0,6.0,8.0,6.0,0.0,0.0
2011-03-02,32.0,9.0,10.0,7.0,0.0,0.0
2011-03-03,37.0,10.0,12.0,10.0,1.0,0.0
2011-03-04,42.0,7.0,9.0,9.0,0.0,0.0
