DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-11-11,29.0,3.0,10.0,6.0,0.0,0.0
2010-11-12,23.0,4.0,7.0,10.0,0.0,0.0
2010-11-13,27.0,5.0,5.0,6.0,0.0,0.0
2010-11-14,20.0,7.0,8.0,8.0,0.0,0.0
2010-11-15,27.0,6.0,5.0,5.0,0.0,0.0
2010-11-16,24.0,3.0,10.0,5.0,0.0,0.0
2010-11-17,26.0,7.0,6.0,11.0,0.0,0.0
2010-11-18,27.0,4.0,2.0,7.0,0.0,0.0
2010-11-19,24.0,6.0,8.0,6.0,0.0,0.0
2010-11-20,26.0,5.0,8.0,8.0,0.0,0.0
2010-11-21,25.0,8.0,7.0,6.0,0.0,0.0
2010-11-22,24.0,8.0,8.0,3.0,0.0,0.0
2010-11-23,20.0,7.0,7.0,8.0,0.0,0.0
2010-11-24,22.0,1.0,9.0,10.0,0.0,0.0
2010-11-25,15.0,9.0,6.0,7.0,0.0,0.0
2010-11-26,23.0,11.0,8.0,5.0,0.0,0.0
2010-11-27,21.0,4.0,6.0,8.0,0.0,0.0
2010-11-28,27.0,4.0,5.0,12.0,0.0,0.0
2010-11-29,30.0,7.0,6.0,8.0,0.0,0.0
2010-11-30,26.0,11.0,6.0,14.0,0.0,0.0
2010-12-01,21.0,6.0,9.0,6.0,0.0,0.0
2010-12-02,22.0,8.0,8.0,5.0,0.0,0.0
2010-12-03,16.0,5.0,3.0,9.0,0.0,0.0
2010-12-04,19.0,7.0,14.0,7.0,0.0,0.0
2010-12-05,20.0,6.0,5.0,9.0,0.0,0.0
2010-12-06,24.0,4.0,11.0,9.0,0.0,0.0
2010-12-07,25.0,7.0,6.0,6.0,0.0,0.0
2010-12-08,18.0,8.0,5.0,6.0,0.0,0.0
2010-12-09,30.0,7.0,7.0,8.0,0.0,0.0
2010-12-10,20.0,7.0,8.0,10.0,0.0,0.0
2010-12-11,29.0,3.0,6.0,15.0,0.0,0.0
2010-12-12,34.0,1.0,5.0,6.0,0.0,0.0
2010-12-13,31.0,7.0,9.0,3.0,0.0,0.0
2010-12-14,28.0,9.0,9.0,10.0,0.0,0.0
2010-12-15,22.0,8.0,3.0,5.0,0.0,0.0
2010-12-16,31.0,4.0,8.0,5.0,0.0,0.0
2010-12-17,36.0,1.0,13.0,4.0,0.0,0.0
2010-12-18,26.0,8.0,9.0,4.0,0.0,0.0
2010-12-19,26.0,2.0,6.0,7.0,0.0,0.0
2010-12-20,24.0,6.0,8.0,7.0,0.0,0.0
2010-12-21,15.0,9.0,6.0,5.0,0.0,0.0
2010-12-22,24.0,4.0,11.0,5.0,1.0,0.0
2010-12-23,30.0,5.0,11.0,8.0,0.0,0.0
2010-12-24,32.0,10.0,5.0,8.0,0.0,0.0
2010-12-25,32.0,7.0,10.0,9.0,0.0,0.0
2010-12-26,36.0,5.0,10.0,6.0,0.0,0.0
2010-12-27,30.0,9.0,3.0,6.0,0.0,0.0
2010-12-28,34.0,3.0,4.0,5.0,0.0,0.0
2010-12-29,21.0,8.0,8.0,8.0,0.0,0.0
2010-12-30,30.0,9.0,8.0,5.0,0.0,0.0
2010-12-31,24.0,8.0,5.0,7.0,0.0,0.0
2011-01-01,20.0,8.0,9.0,7.0,0.0,0.0
